Taxon id;Global sorteringsordning;Vetenskapligt namn;Auktor;Svenskt namn;Taxonstatus;Taxonkategori;Svensk förekomst;Svensk invandringshistoria;Rike;Fylum;Klass;Ordning;Familj;Släkte;Småart;Art;Andra identifierare;Andra vetenskapliga namn;Andra svenska namn;Andra namn;Webbadress
4000107;56110;Mammalia;Linnaeus, 1758;däggdjur;Accepterat;Klass;;;Animalia;Chordata;;;;;;;GUID: urn:lsid:marinespecies.org:taxname:1837, Id för taxonid.org: 0b647a;;;;https://dyntaxa.se/taxon/4000107
6034823;56111;Marsupialia;Illiger, 1811;pungdjur;Accepterat;Infraklass;;;Animalia;Chordata;Mammalia;;;;;;;metatheria;;;https://dyntaxa.se/taxon/6034823
6011587;56112;Diprotodontia;Owen, 1866;fåframtandade pungdjur;Accepterat;Ordning;;;Animalia;Chordata;Mammalia;;;;;;GUID: urn:lsid:faunaeur.org:taxname:12615, Id för taxonid.org: 0f610a;;;;https://dyntaxa.se/taxon/6011587
6011588;56113;Phalangeridae;Thomas, 1888;klätterpungdjur;Accepterat;Familj;;;Animalia;Chordata;Mammalia;Diprotodontia;;;;;Id för taxonid.org: 0c9989;;;;https://dyntaxa.se/taxon/6011588
6011589;56114;Trichosurus;Lesson, 1828;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Diprotodontia;Phalangeridae;;;;Id för taxonid.org: aea328;;pungrävar;;https://dyntaxa.se/taxon/6011589
6011590;56115;Trichosurus vulpecula;(Kerr, 1792);rävkusu;Accepterat;Art;Ej påträffad;;Animalia;Chordata;Mammalia;Diprotodontia;Phalangeridae;Trichosurus;;;Id för taxonid.org: f9e271;didelphis vulpecula;pungräv;;https://dyntaxa.se/taxon/6011590
6034824;56116;Placentalia;Owen, 1837;högre däggdjur;Accepterat;Infraklass;;;Animalia;Chordata;Mammalia;;;;;;;eutheria;;;https://dyntaxa.se/taxon/6034824
6034827;56117;Boreoeutheria;Springer & de Jong, 2001;;Accepterat;Ranglös;;;Animalia;Chordata;Mammalia;;;;;;;;;;https://dyntaxa.se/taxon/6034827
6034821;56118;Euarchontoglires;Murphy & al., 2001;;Accepterat;Överordning;;;Animalia;Chordata;Mammalia;;;;;;;euarchontoglires;;;https://dyntaxa.se/taxon/6034821
3000301;56119;Lagomorpha;Brandt, 1855;hardjur;Accepterat;Ordning;;;Animalia;Chordata;Mammalia;;;;;;GUID: urn:lsid:faunaeur.org:taxname:12657, Id för taxonid.org: 013d91;;;;https://dyntaxa.se/taxon/3000301
2002148;56120;Leporidae;Fischer von Waldheim, 1817;harar och kaniner;Accepterat;Familj;;;Animalia;Chordata;Mammalia;Lagomorpha;;;;;GUID: urn:lsid:faunaeur.org:taxname:12659, Id för taxonid.org: 090941;;;;https://dyntaxa.se/taxon/2002148
1001627;56121;Lepus;Linnaeus, 1758;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;;;;GUID: urn:lsid:faunaeur.org:taxname:213654, Id för taxonid.org: 2cd5f9;;;;https://dyntaxa.se/taxon/1001627
264345;56122;Lepus (Eulagos);Gray, 1867;;Accepterat;Undersläkte;;;Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;;;Id för taxonid.org: 0db18f;eulagos;;;https://dyntaxa.se/taxon/264345
206003;56123;Lepus europaeus;Pallas, 1778;fälthare;Accepterat;Art;Bofast och reproducerande;Aktivt införd efter år 1800;Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;;;GUID: urn:lsid:faunaeur.org:taxname:305525, Id för taxonid.org: 444af7;;tyskhare;;https://dyntaxa.se/taxon/206003
264344;56124;Lepus (Lepus);Linnaeus, 1758;;Accepterat;Undersläkte;;;Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;;;GUID: urn:lsid:faunaeur.org:taxname:213654, Id för taxonid.org: d48773;lepus;;;https://dyntaxa.se/taxon/264344
206004;56125;Lepus timidus;Linnaeus, 1758;skogshare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;;;GUID: urn:lsid:faunaeur.org:taxname:305530, Id för taxonid.org: 315499;lepus variabilis;svenskhare, fjällhare, nordhare, föränderlig hare;;https://dyntaxa.se/taxon/206004
6331697;56126;Lepus timidus sylvaticus;Nilsson, 1831;mohare;Accepterat;Underart;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;;Lepus timidus;;;;;https://dyntaxa.se/taxon/6331697
264346;56127;Lepus timidus timidus;Linnaeus, 1758;;Accepterat;Underart;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;;Lepus timidus;GUID: urn:lsid:faunaeur.org:taxname:305531, Id för taxonid.org: 84c046;;;;https://dyntaxa.se/taxon/264346
6050991;56128;Lepus europaeus x timidus;;fälthare x skogshare;Accepterat;Hybrid;Bofast och reproducerande;Aktivt införd efter år 1800;Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;;;;lepus timidus x europaeus;skogshare x fälthare;;https://dyntaxa.se/taxon/6050991
1001628;56129;Oryctolagus;Lilljeborg, 1874;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;;;;GUID: urn:lsid:faunaeur.org:taxname:305537, Id för taxonid.org: 3bcb06;lepus (oryctolagus), oryctolagus, oryctolagus;;;https://dyntaxa.se/taxon/1001628
206005;56130;Oryctolagus cuniculus;(Linnaeus, 1758);vildkanin;Accepterat;Art;Bofast och reproducerande;Aktivt införd, men ej bofast, före år 1800;Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;Oryctolagus;;;GUID: urn:lsid:faunaeur.org:taxname:305538, Id för taxonid.org: f44911;lepus cuniculus;;;https://dyntaxa.se/taxon/206005
233619;56131;Oryctolagus cuniculus (domestic form);(Linnaeus, 1758);tamkanin;Accepterat;Morfotyp;Bofast och reproducerande;Aktivt införd, men ej bofast, före år 1800;Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;Oryctolagus;;;GUID: urn:lsid:faunaeur.org:taxname:305538;oryctolagus cuniculus;;;https://dyntaxa.se/taxon/233619
3000302;56132;Primates;Linnaeus, 1758;primater;Accepterat;Ordning;;;Animalia;Chordata;Mammalia;;;;;;GUID: urn:lsid:faunaeur.org:taxname:12630, Id för taxonid.org: 201b4f;;;;https://dyntaxa.se/taxon/3000302
2002149;56133;Hominoidea;Gray, 1825;människoartade primater;Accepterat;Överfamilj;;;Animalia;Chordata;Mammalia;Primates;;;;;Id för taxonid.org: dc7fea;;människoartade apor, fruktapor;;https://dyntaxa.se/taxon/2002149
2002150;56134;Hominidae;Gray, 1825;hominider;Accepterat;Familj;;;Animalia;Chordata;Mammalia;Primates;;;;;Id för taxonid.org: 692b7c;;hominder (inkl. människa);;https://dyntaxa.se/taxon/2002150
1009408;56135;Homo;Linnaeus, 1758;äkta människor;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Primates;Hominidae;;;;Id för taxonid.org: 9bf933;;;;https://dyntaxa.se/taxon/1009408
233629;56136;Homo sapiens;Linnaeus, 1758;människa;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Primates;Hominidae;Homo;;;Id för taxonid.org: 0e9166;;;;https://dyntaxa.se/taxon/233629
3000300;56137;Rodentia;Bowdich, 1821;gnagare;Accepterat;Ordning;;;Animalia;Chordata;Mammalia;;;;;;GUID: urn:lsid:faunaeur.org:taxname:12648, Id för taxonid.org: 30c906;;;;https://dyntaxa.se/taxon/3000300
2003804;56138;Hystricomorpha;Brandt, 1855;;Accepterat;Underordning;;;Animalia;Chordata;Mammalia;Rodentia;;;;;Id för taxonid.org: e17abd;;piggsvinsartade gnagare;;https://dyntaxa.se/taxon/2003804
6037419;56139;Echimyidae;Gray, 1825;lansråttor;Accepterat;Familj;;;Animalia;Chordata;Mammalia;Rodentia;;;;;Id för taxonid.org: cc48ce;;;;https://dyntaxa.se/taxon/6037419
6037420;56140;Echimyinae;Gray, 1825;;Accepterat;Underfamilj;;;Animalia;Chordata;Mammalia;Rodentia;Echimyidae;;;;Id för taxonid.org: e4c8ae;;;;https://dyntaxa.se/taxon/6037420
2003805;56141;Myocastorini;Ameghino, 1904;;Accepterat;Tribus;;;Animalia;Chordata;Mammalia;Rodentia;Echimyidae;;;;GUID: urn:lsid:faunaeur.org:taxname:12656, Id för taxonid.org: ae4fcd;myocastorinae, myocastoridae;;;https://dyntaxa.se/taxon/2003805
1015253;56142;Myocastor;Kerr, 1792;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Echimyidae;;;;GUID: urn:lsid:faunaeur.org:taxname:305555, Id för taxonid.org: eec3b3;;;;https://dyntaxa.se/taxon/1015253
257770;56143;Myocastor coypus;(Molina, 1782);sumpbäver;Accepterat;Art;Tillfällig, ej reproducerande;Aktivt införd efter år 1800;Animalia;Chordata;Mammalia;Rodentia;Echimyidae;Myocastor;;;GUID: urn:lsid:faunaeur.org:taxname:305556, Id för taxonid.org: a83c4c;mus coypus, myocastor coypus;nutria;;https://dyntaxa.se/taxon/257770
6034849;56144;Castorimorpha;Wood, 1955;;Accepterat;Underordning;;;Animalia;Chordata;Mammalia;Rodentia;;;;;Id för taxonid.org: 06a6af;;;;https://dyntaxa.se/taxon/6034849
2002143;56145;Castoridae;Hemprich, 1820;bävrar;Accepterat;Familj;;;Animalia;Chordata;Mammalia;Rodentia;;;;;GUID: urn:lsid:faunaeur.org:taxname:12651, Id för taxonid.org: 5ff700;;;;https://dyntaxa.se/taxon/2002143
1001630;56146;Castor;Linnaeus, 1758;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Castoridae;;;;GUID: urn:lsid:faunaeur.org:taxname:213643, Id för taxonid.org: 2372d5;;;;https://dyntaxa.se/taxon/1001630
102607;56147;Castor fiber;Linnaeus, 1758;bäver;Accepterat;Art;Bofast och reproducerande;Återinförd;Animalia;Chordata;Mammalia;Rodentia;Castoridae;Castor;;;GUID: urn:lsid:faunaeur.org:taxname:305558, Id för taxonid.org: 548fea;;eurasiatisk bäver;;https://dyntaxa.se/taxon/102607
6007508;56148;Castor canadensis;Kuhl, 1820;nordamerikansk bäver;Accepterat;Art;Ej påträffad;;Animalia;Chordata;Mammalia;Rodentia;Castoridae;Castor;;;GUID: urn:lsid:faunaeur.org:taxname:305557, Id för taxonid.org: fc5061;;amerikansk bäver;;https://dyntaxa.se/taxon/6007508
2002144;56149;Myomorpha;Brandt, 1855;råttartade gnagare;Accepterat;Underordning;;;Animalia;Chordata;Mammalia;Rodentia;;;;;Id för taxonid.org: 8bf2fc;;;;https://dyntaxa.se/taxon/2002144
6034809;56150;Muroidea;Illiger, 1811;;Accepterat;Överfamilj;;;Animalia;Chordata;Mammalia;Rodentia;;;;;Id för taxonid.org: 3cbe6c;;;;https://dyntaxa.se/taxon/6034809
6034810;56151;Cricetidae;Fischer, 1817;sorkartade gnagare;Accepterat;Familj;;;Animalia;Chordata;Mammalia;Rodentia;;;;;Id för taxonid.org: 5389db;;;;https://dyntaxa.se/taxon/6034810
1001615;56152;Arvicolinae;Gray, 1821;;Accepterat;Underfamilj;;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;;;;Id för taxonid.org: 71f156;microtinae;;;https://dyntaxa.se/taxon/1001615
6034814;56153;Arvicolini;Gray, 1825;;Accepterat;Tribus;;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;;;;;;;;https://dyntaxa.se/taxon/6034814
6034816;56154;Alexandromys;Ognev, 1914;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;;;;;;;;https://dyntaxa.se/taxon/6034816
206016;56155;Alexandromys oeconomus;(Pallas, 1776);mellansork;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;Alexandromys;;;GUID: urn:lsid:faunaeur.org:taxname:305663, Id för taxonid.org: e78a6d;mus oeconomus, microtus oeconomus;;;https://dyntaxa.se/taxon/206016
1001638;56156;Arvicola;Lacépède, 1799;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;;;;GUID: urn:lsid:faunaeur.org:taxname:305589, Id för taxonid.org: 79a809;;;;https://dyntaxa.se/taxon/1001638
206020;56157;Arvicola amphibius;(Linnaeus, 1758);vattensork;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;Arvicola;;;GUID: urn:lsid:faunaeur.org:taxname:305593, Id för taxonid.org: ae4615;mus amphibius, arvicola terrestris, mus terrestris;;;https://dyntaxa.se/taxon/206020
1001636;56158;Microtus;Schrank, 1798;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;;;;GUID: urn:lsid:faunaeur.org:taxname:305620, Id för taxonid.org: aac8bb;;;;https://dyntaxa.se/taxon/1001636
6052346;56159;Microtus arvalis;(Pallas, 1778);fältsork;Accepterat;Art;Ej påträffad;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;Microtus;;;;;;;https://dyntaxa.se/taxon/6052346
206015;56160;Microtus agrestis;(Linnaeus, 1761);åkersork;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;Microtus;;;GUID: urn:lsid:faunaeur.org:taxname:305640, Id för taxonid.org: 483f9a;mus agrestis;;;https://dyntaxa.se/taxon/206015
6034813;56161;Lemmini;Gray, 1825;;Accepterat;Tribus;;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;;;;;;;;https://dyntaxa.se/taxon/6034813
1001639;56162;Lemmus;Link, 1795;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;;;;GUID: urn:lsid:faunaeur.org:taxname:305626, Id för taxonid.org: c60874;;;;https://dyntaxa.se/taxon/1001639
206021;56163;Lemmus lemmus;(Linnaeus, 1758);fjällämmel;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;Lemmus;;;GUID: urn:lsid:faunaeur.org:taxname:305627, Id för taxonid.org: ce2b9e;mus lemmus;;;https://dyntaxa.se/taxon/206021
1001640;56164;Myopus;Link, 1795;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;;;;GUID: urn:lsid:faunaeur.org:taxname:305690, Id för taxonid.org: 4aa627;;;;https://dyntaxa.se/taxon/1001640
206022;56165;Myopus schisticolor;(Liljeborg, 1844);skogslämmel;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;Myopus;;;GUID: urn:lsid:faunaeur.org:taxname:305691, Id för taxonid.org: 0d6d53;myodes schisticolor;;;https://dyntaxa.se/taxon/206022
6034812;56166;Myodini;Kretzoi, 1969;;Accepterat;Tribus;;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;;;;;;;;https://dyntaxa.se/taxon/6034812
6034817;56167;Craseomys;G.S.Miller, 1900;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;;;;;;;;https://dyntaxa.se/taxon/6034817
206019;56168;Craseomys rufocanus;(Sundevall, 1846);gråsiding;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;Craseomys;;;GUID: urn:lsid:faunaeur.org:taxname:305608;clethrionomys rufocanus, hypudaeus rufocanus;;;https://dyntaxa.se/taxon/206019
1001637;56169;Myodes;Pallas, 1811;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;;;;GUID: urn:lsid:faunaeur.org:taxname:305606, Id för taxonid.org: 13028f;clethrionomys;;;https://dyntaxa.se/taxon/1001637
206017;56170;Myodes glareolus;(Schreber, 1780);skogssork;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;Myodes;;;GUID: urn:lsid:faunaeur.org:taxname:305607, Id för taxonid.org: 15000d;mus glareolus, clethrionomys glareolus;ängssork;;https://dyntaxa.se/taxon/206017
206018;56171;Myodes rutilus;(Pallas, 1779);rödsork;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;Myodes;;;GUID: urn:lsid:faunaeur.org:taxname:305609, Id för taxonid.org: 74cce2;clethrionomys rutilus, mus rutilus;;;https://dyntaxa.se/taxon/206018
6034815;56172;Ondatrini;Gray, 1825;;Accepterat;Tribus;;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;;;;;;;;https://dyntaxa.se/taxon/6034815
1008257;56173;Ondatra;Link, 1795;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;;;;GUID: urn:lsid:faunaeur.org:taxname:305696, Id för taxonid.org: b6ba26;;;;https://dyntaxa.se/taxon/1008257
232133;56174;Ondatra zibethicus;(Linnaeus, 1766);bisam;Accepterat;Art;Bofast och reproducerande;Sekundärt inkommen;Animalia;Chordata;Mammalia;Rodentia;Cricetidae;Ondatra;;;GUID: urn:lsid:faunaeur.org:taxname:305697, Id för taxonid.org: 78c968;castor zibethicus;bisamråtta;;https://dyntaxa.se/taxon/232133
2002145;56175;Muridae;Illiger, 1811;råttdjur;Accepterat;Familj;;;Animalia;Chordata;Mammalia;Rodentia;;;;;GUID: urn:lsid:faunaeur.org:taxname:12653, Id för taxonid.org: 9ff8c1;;;;https://dyntaxa.se/taxon/2002145
1001614;56176;Murinae;Illiger, 1811;;Accepterat;Underfamilj;;;Animalia;Chordata;Mammalia;Rodentia;Muridae;;;;Id för taxonid.org: 79c3a3;;;;https://dyntaxa.se/taxon/1001614
1001633;56177;Apodemus;Kaup, 1829;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Muridae;;;;GUID: urn:lsid:faunaeur.org:taxname:305579, Id för taxonid.org: 9af6c1;;;;https://dyntaxa.se/taxon/1001633
6008456;56178;Apodemus agrarius;(Pallas, 1771);brandmus;Accepterat;Art;Tillfällig, ej reproducerande;Passivt införd efter år 1800;Animalia;Chordata;Mammalia;Rodentia;Muridae;Apodemus;;;GUID: urn:lsid:faunaeur.org:taxname:305580, Id för taxonid.org: b00ad8;mus agrarius;;Engelskt: striped field mouse;https://dyntaxa.se/taxon/6008456
206011;56179;Apodemus flavicollis;(Melchior, 1834);större skogsmus;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Rodentia;Muridae;Apodemus;;;GUID: urn:lsid:faunaeur.org:taxname:305583, Id för taxonid.org: 783ae0;mus flavicollis;halsbandsmus;;https://dyntaxa.se/taxon/206011
206012;56180;Apodemus sylvaticus;(Linnaeus, 1758);mindre skogsmus;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Rodentia;Muridae;Apodemus;;;GUID: urn:lsid:faunaeur.org:taxname:305586, Id för taxonid.org: ae1f09;mus sylvaticus;;;https://dyntaxa.se/taxon/206012
1001635;56181;Micromys;Dehne, 1841;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Muridae;;;;GUID: urn:lsid:faunaeur.org:taxname:305636, Id för taxonid.org: 3a6157;;;;https://dyntaxa.se/taxon/1001635
100080;56182;Micromys minutus;(Pallas, 1771);dvärgmus;Accepterat;Art;Bofast och reproducerande;Passivt införd efter år 1800;Animalia;Chordata;Mammalia;Rodentia;Muridae;Micromys;;;GUID: urn:lsid:faunaeur.org:taxname:305637, Id för taxonid.org: e8bdd5;mus minutus;;;https://dyntaxa.se/taxon/100080
1001634;56183;Mus;Linnaeus, 1758;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Muridae;;;;GUID: urn:lsid:faunaeur.org:taxname:213692, Id för taxonid.org: 1626f1;;;;https://dyntaxa.se/taxon/1001634
206013;56184;Mus musculus;Linnaeus, 1758;husmus;Accepterat;Art;Bofast och reproducerande;Passivt införd och bofast före år 1800;Animalia;Chordata;Mammalia;Rodentia;Muridae;Mus;;;GUID: urn:lsid:faunaeur.org:taxname:305687, Id för taxonid.org: 9e5994;;;;https://dyntaxa.se/taxon/206013
1001632;56185;Rattus;Fischer, 1803;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Muridae;;;;GUID: urn:lsid:faunaeur.org:taxname:305698, Id för taxonid.org: 913124;;;;https://dyntaxa.se/taxon/1001632
206009;56186;Rattus norvegicus;(Berkenhout, 1769);brunråtta;Accepterat;Art;Bofast och reproducerande;Passivt införd och bofast före år 1800;Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;;;GUID: urn:lsid:faunaeur.org:taxname:305699, Id för taxonid.org: e15a5b;mus norvegicus;vandrarråtta, brun råtta;;https://dyntaxa.se/taxon/206009
100121;56187;Rattus rattus;(Linnaeus, 1758);svartråtta;Accepterat;Art;Tillfällig, tidigare bofast;Passivt införd och bofast före år 1800;Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;;;GUID: urn:lsid:faunaeur.org:taxname:305700, Id för taxonid.org: aec545;mus rattus;svart råtta, hanråtta, takråtta;;https://dyntaxa.se/taxon/100121
6034811;56188;Dipodoidea;Fischer de Waldheim, 1817;;Accepterat;Överfamilj;;;Animalia;Chordata;Mammalia;Rodentia;;;;;Id för taxonid.org: 405a04;;;;https://dyntaxa.se/taxon/6034811
2002881;56189;Dipodidae;Fischer de Waldheim, 1817;hoppmöss;Accepterat;Familj;;;Animalia;Chordata;Mammalia;Rodentia;;;;;GUID: urn:lsid:faunaeur.org:taxname:12652, Id för taxonid.org: 1a0809;;;;https://dyntaxa.se/taxon/2002881
6037422;56190;Sminthidae;Brandt, 1855;björkmöss;Accepterat;Familj;;;Animalia;Chordata;Mammalia;Rodentia;;;;;;;;;https://dyntaxa.se/taxon/6037422
1001641;56191;Sicista;Gray, 1827;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Sminthidae;;;;GUID: urn:lsid:faunaeur.org:taxname:305566, Id för taxonid.org: 5e0101;;;;https://dyntaxa.se/taxon/1001641
100130;56192;Sicista betulina;(Pallas, 1779);buskmus;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Rodentia;Sminthidae;Sicista;;;GUID: urn:lsid:faunaeur.org:taxname:305567, Id för taxonid.org: d081f1;mus betulina, mus betulinus;björkmus;;https://dyntaxa.se/taxon/100130
2002147;56193;Zapodidae;;hoppmöss;Ej accepterat;Familj;;;Animalia;Chordata;Mammalia;Rodentia;;;;;;;;;https://dyntaxa.se/taxon/2002147
2002141;56194;Sciuromorpha;Brandt, 1855;ekorrartade gnagare;Accepterat;Underordning;;;Animalia;Chordata;Mammalia;Rodentia;;;;;Id för taxonid.org: b639bb;;;;https://dyntaxa.se/taxon/2002141
2002142;56195;Sciuridae;Fischer de Waldheim, 1817;ekorrar;Accepterat;Familj;;;Animalia;Chordata;Mammalia;Rodentia;;;;;GUID: urn:lsid:faunaeur.org:taxname:12650, Id för taxonid.org: 008933;;;;https://dyntaxa.se/taxon/2002142
6007811;56196;Callosciurinae;Pocock, 1923;;Accepterat;Underfamilj;;;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;;;;Id för taxonid.org: 198c77;;;;https://dyntaxa.se/taxon/6007811
6007812;56197;Callosciurus;Gray, 1867;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;;;;GUID: urn:lsid:faunaeur.org:taxname:305723, Id för taxonid.org: 5c15c7;;;;https://dyntaxa.se/taxon/6007812
6007813;56198;Callosciurus erythraeus;(Pallas, 1779);rödmagad trädekorre;Accepterat;Art;Ej påträffad;;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Callosciurus;;;GUID: urn:lsid:faunaeur.org:taxname:305724, Id för taxonid.org: 028aab;sciurus erythraeus;rödmagad ekorre, pallasekorre;Engelskt: red-bellied tree squirrel,pallas's squirrel;https://dyntaxa.se/taxon/6007813
6322292;56199;Callosciurus finlaysonii;(Horsfield, 1823);mantelekorre;Accepterat;Art;Ej påträffad;;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Callosciurus;;;;sciurus finlaysonii;;;https://dyntaxa.se/taxon/6322292
6007810;56200;Sciurinae;Fischer de Waldheim, 1817;;Accepterat;Underfamilj;;;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;;;;Id för taxonid.org: 04e85a;;;;https://dyntaxa.se/taxon/6007810
1001629;56201;Sciurus;Linnaeus, 1758;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;;;;GUID: urn:lsid:faunaeur.org:taxname:305714, Id för taxonid.org: c9fc2f;;;;https://dyntaxa.se/taxon/1001629
6007829;56202;Sciurus carolinensis;Gmelin, 1788;östlig gråekorre;Accepterat;Art;Ej påträffad;;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Sciurus;;;GUID: urn:lsid:faunaeur.org:taxname:305736, Id för taxonid.org: 4c9a2e;sciurus carolinensis s.str.;gråekorre, grå ekorre;Engelskt: eastern gray squirrel;https://dyntaxa.se/taxon/6007829
6007831;56203;Sciurus niger;Linnaeus, 1758;östlig rävekorre;Accepterat;Art;Ej påträffad;;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Sciurus;;;Id för taxonid.org: 39ed2d;;;;https://dyntaxa.se/taxon/6007831
102606;56204;Sciurus vulgaris;Linnaeus, 1758;ekorre;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Sciurus;;;GUID: urn:lsid:faunaeur.org:taxname:305737, Id för taxonid.org: 0f6f5d;;rödekorre;;https://dyntaxa.se/taxon/102606
6007833;56205;Xerinae;Osborn, 1910;;Accepterat;Underfamilj;;;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;;;;Id för taxonid.org: 72e8a9;;;;https://dyntaxa.se/taxon/6007833
6011591;56206;Cynomys;Rafinesque, 1817;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;;;;Id för taxonid.org: 04858c;;präriehundar;;https://dyntaxa.se/taxon/6011591
6011592;56207;Cynomys ludovicianus;(Ord, 1815);svartsvansad präriehund;Accepterat;Art;Ej påträffad;;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Cynomys;;;Id för taxonid.org: 13de26;arctomys ludoviciana;;;https://dyntaxa.se/taxon/6011592
6037423;56208;Eutamias;Trouessart, 1880;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;;;;;;;;https://dyntaxa.se/taxon/6037423
6007835;56209;Eutamias sibiricus;(Laxmann, 1769);sibirisk jordekorre;Accepterat;Art;Tillfällig, ej reproducerande;Aktivt införd efter år 1800;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Eutamias;;;GUID: urn:lsid:faunaeur.org:taxname:305745, Id för taxonid.org: 1e3d5f;sciurus sibiricus, tamias sibiricus;burunduk;Engelskt: siberian chipmunk;https://dyntaxa.se/taxon/6007835
6007834;56210;Tamias;Illiger, 1811;;Accepterat;Släkte;;;Animalia;Chordata;Mammalia;Rodentia;Sciuridae;;;;GUID: urn:lsid:faunaeur.org:taxname:305744, Id för taxonid.org: 9e580d;;;;https://dyntaxa.se/taxon/6007834
2002146;56211;Gliridae;Muirhead, 1819;sovmöss;Accepterat;Familj;;;Animalia;Chordata;Mammalia;Rodentia;;;;;GUID: urn:lsid:faunaeur.org:taxname:12654, Id för taxonid.org: b15259;myoxidae;;;https://dyntaxa.se/taxon/2002146
